Facility_Name,Facility_Type,Latitude,Longitude,Data_Sources,Confidence_Score,OSM_ID,Operator
East Cantoment Pharmacy,Pharmacy,5.5842028,-0.1606429,"OSM,HDX,healthsites",0.81,4400481906,
East Cantoments Pharmacy Retail,Pharmacy,5.5668626,-0.2147421,"OSM,HDX,healthsites",0.83,6217956936,
East Cantoments Pharmacy Retail,Pharmacy,5.5707694,-0.1765967,"OSM,HDX,healthsites",0.81,6387877453,
East Cantonments Pharmacy,Pharmacy,4.8961496,-1.7571942,"OSM,HDX,healthsites",0.81,7328643108,
East Cantonments Pharmacy,Pharmacy,5.6267741,-0.0852875,"OSM,HDX,healthsites",0.81,11128863916,
"East Cantonments Pharmacy Limited, Wholesale",Pharmacy,5.5506304,-0.3559071,"OSM,HDX,healthsites",0.81,5302018800,
Eastern Chemists,Pharmacy,6.0950327,-0.2608543,"OSM,HDX,healthsites",0.81,6362090188,
Eben Kweku Newton Licensed Chemical Shop,Pharmacy,5.7318913,-0.2033705,"OSM,HDX,healthsites",0.82,10691098344,
Ebenezer Chemist Limited,Pharmacy,5.5529127,-0.1995926,"OSM,HDX,healthsites",0.82,5486353373,
Ebenezer pharmacy,Pharmacy,5.5662908,-0.1835999,"OSM,HDX,healthsites",0.81,4927406375,
Ecp,Pharmacy,5.576467,-0.2745633,"OSM,HDX,healthsites",0.81,10284291156,
Ed-Joe,Pharmacy,5.6405047,-0.2105802,"OSM,HDX,healthsites",0.81,5775921566,
Edd Eddy,Pharmacy,5.6022145,-0.0802372,"OSM,HDX,healthsites",0.81,6433598787,
Eddyamps Pharmacy,Pharmacy,4.9107693,-1.7826115,"OSM,HDX,healthsites",0.81,9609535072,
Eden Royal,Pharmacy,5.6029632,-0.2564775,"OSM,HDX,healthsites",0.82,7207976460,
Edmida Pharmacy,Pharmacy,10.7936323,-0.8468535,OSM,0.53,737406049,
Eff-Ess Pharmacy,Pharmacy,4.9091724,-1.794923,"OSM,HDX,healthsites",0.81,9602324796,
Eleomax Pharmacy Limited,Pharmacy,5.6271097,-0.0674082,"OSM,HDX,healthsites",0.82,10967587026,
Elikplim Pharmacy,Pharmacy,6.1139666,1.19486,"OSM,HDX,healthsites",0.81,3319457082,
Elite Pharmacy ltd,Pharmacy,6.6852933,-1.5845007,"OSM,HDX,healthsites",0.81,5347282825,
Elizabeth Oppong License Chemical Shop,Pharmacy,5.6168827,-0.2424288,"OSM,HDX,healthsites",0.93,6277015915,private_profit
Elizabeth Sey Pharmacy,Pharmacy,5.6354138,-0.1874682,"OSM,HDX,healthsites",0.92,7147467169,Sey Hall
Emmasel Pharmacy,Pharmacy,5.5818167,-0.2083204,"OSM,HDX,healthsites",0.81,6198608186,
Emporium Pharmacy,Pharmacy,5.6413071,-0.1772622,"OSM,HDX,healthsites",0.92,4554919900,8am - 9pm
Enerst Chemist,Pharmacy,5.5354565,-0.4194051,"OSM,HDX,healthsites",0.81,6953609643,
Eno Serwaah pharmacy,Pharmacy,6.2901832,-1.9712874,"OSM,HDX,healthsites",0.92,5423086824,Moses Amoateng Peasah
Enuko Princella,Pharmacy,5.8225908,-2.8264371,"OSM,HDX,healthsites",0.81,10675090382,
Equa Chemical Shop,Pharmacy,5.7003225,-0.1800937,"OSM,HDX,healthsites",0.81,4648209596,
Equity pharmacy,Pharmacy,5.6373107,-0.1502454,"OSM,HDX,healthsites",0.81,4349069300,
Eri Pharma Ltd,Pharmacy,5.6858032,-0.1509517,"OSM,HDX,healthsites",0.81,6234120412,
Eribel Pharmacy,Pharmacy,5.6276021,-0.2421981,"OSM,HDX,healthsites",0.81,4557990252,
Eric's Chemists,Pharmacy,6.2393408,0.0922965,"OSM,HDX,healthsites",0.81,3802489640,
Eric's Chemists,Pharmacy,5.6961969,-0.013351,"OSM,HDX,healthsites",0.81,3802490258,
Erisa Pharmacy,Pharmacy,6.7088274,-1.6372494,"OSM,HDX,healthsites",0.81,6702081250,
Ernbrid Pharmacy,Pharmacy,5.5634603,-0.2037071,"OSM,HDX,healthsites",0.81,6437976663,
Ernest Chemist,Pharmacy,5.6877696,0.000445,"OSM,HDX,healthsites",0.81,4350251990,
Ernest Chemist,Pharmacy,4.9030709,-1.7583276,"OSM,HDX,healthsites",0.81,4370881507,
Ernest Chemist,Pharmacy,5.6531812,-0.1791792,"OSM,HDX,healthsites",0.92,4943837822,Ernest Chemists Limited
Ernest Chemist,Pharmacy,5.5798941,-0.2663247,"OSM,HDX,healthsites",0.81,5302018799,
Ernest Chemist,Pharmacy,5.5701016,-0.2120427,"OSM,HDX,healthsites",0.82,5752141742,
Ernest Chemist,Pharmacy,6.6709824,-1.6377614,"OSM,HDX,healthsites",0.81,6036653467,
Ernest Chemist,Pharmacy,6.7087918,-1.6365396,"OSM,HDX,healthsites",0.81,6091147586,
Ernest Chemist,Pharmacy,5.5709501,-0.2116421,"OSM,HDX,healthsites",0.82,6448601889,
Ernest Chemist,Pharmacy,5.5656641,-0.1987869,"OSM,HDX,healthsites",0.81,6478645121,
Ernest Chemist,Pharmacy,6.709285,-1.635742,"OSM,HDX,healthsites",0.81,6535948184,
Ernest Chemist Limited,Pharmacy,5.6432464,-0.1132529,"OSM,HDX,healthsites",0.81,5746072945,
Ernest Chemist Limited,Pharmacy,5.566062,-0.1899149,"OSM,HDX,healthsites",0.81,6050981938,
Ernest Chemist Limited,Pharmacy,5.6294492,-0.0906998,"OSM,HDX,healthsites",0.81,6305746078,
Ernest Chemist Limited,Pharmacy,5.6225389,-0.0724747,"OSM,HDX,healthsites",0.81,6700548830,
Ernest Chemists,Pharmacy,5.6048663,-0.2042209,"OSM,HDX,healthsites",0.93,3961469680,Ernest Chemists Limited
Ernest Chemists,Pharmacy,6.7044114,-1.6255964,"OSM,HDX,healthsites",0.91,6495045149,Ernest Chemists Limited
Ernest Chemists,Pharmacy,5.6077349,-0.1851469,"OSM,HDX,healthsites",0.81,8006375662,
Ernest Chemists East Legon Retail,Pharmacy,5.6339009,-0.1727902,"OSM,HDX,healthsites",0.82,4951010023,
Ernest Pharmacy,Pharmacy,5.6404802,-0.1512114,"OSM,HDX,healthsites",0.81,8572227217,
Ervian Pharmacy,Pharmacy,5.7595973,-0.1927327,"OSM,HDX,healthsites",0.81,8708737318,
Essel Pharmacy,Pharmacy,5.6091257,-0.1079987,"OSM,HDX,healthsites",0.81,6939763699,
Esther's Pharmacy Shop,Pharmacy,5.6104372,-0.2379649,"OSM,HDX,healthsites",0.93,6283465058,private_profit
Esthmark Pharmacy,Pharmacy,6.8462455,-1.4071821,"OSM,HDX",0.67,12567460845,
Ethical Pharmacy,Pharmacy,9.4445146,-0.8439082,"OSM,HDX,healthsites",0.82,1880289111,
Etornam Herbal Center,Pharmacy,5.601424,-0.0841606,"OSM,HDX,healthsites",0.81,5714066427,
Evanex Pharmacy,Pharmacy,5.0019315,-2.0250769,"OSM,HDX,healthsites",0.81,9064977857,
Evans Chemicals,Pharmacy,5.6113044,-0.2374146,"OSM,HDX,healthsites",0.82,7014066720,
Evepet Pharmacy,Pharmacy,5.5897393,-0.1308989,"OSM,HDX,healthsites",0.81,6753538057,
Ever Care Pharmacy,Pharmacy,5.8102892,-0.3351267,"OSM,HDX,healthsites",0.81,12568588022,
EverCare Pharmacy,Pharmacy,6.1284523,-0.2123742,"OSM,HDX,healthsites",0.81,6797165933,
Excel Pharmacy and Cosmetics,Pharmacy,5.617625,-0.2366886,"OSM,HDX,healthsites",0.93,6279110347,private_profit
Excora Pharmacy,Pharmacy,6.1959393,-2.3220987,"OSM,HDX,healthsites",0.83,7606543531,
Excora Pharmacy Limited,Pharmacy,5.8216526,-2.8216197,"OSM,HDX,healthsites",0.81,8207694287,
Eye Nyame,Pharmacy,6.8037281,-2.516134,"OSM,HDX,healthsites",0.81,6644101185,
Eye Plus Pharmacy,Pharmacy,5.5644498,-0.1800958,"OSM,HDX,healthsites",0.81,6795161816,
Eye of God Pharmacy,Pharmacy,10.8040756,-0.8457493,"OSM,HDX,healthsites",0.81,7089598505,
Faako Pharmacy,Pharmacy,9.4044686,-0.8672766,"OSM,HDX,healthsites",0.82,6643941879,
Fabby Pharmacy,Pharmacy,5.6087417,-0.0758663,"OSM,HDX,healthsites",0.81,5790774953,
Family Health Pharmacy,Pharmacy,5.1098879,-1.2481294,"OSM,HDX,healthsites",0.81,6573951078,
Familycare Pharmacy,Pharmacy,5.6122056,-0.2008376,"OSM,HDX,healthsites",0.81,1251736948,
Far-Habink Pharmacy,Pharmacy,9.4384702,-0.8623109,"OSM,HDX,healthsites",0.81,6876224125,
Fast Chemical Shop,Pharmacy,9.3934464,-0.8462911,OSM,0.53,562002740,
Fausvic Pharmacy (a mutti Pharmacy),Pharmacy,6.6881808,-1.569964,"OSM,HDX,healthsites",0.81,11398278713,
Fernando Chemists Ltd,Pharmacy,6.6758407,-1.5631031,OSM,0.53,568495653,
Fidelity Pharmacy,Pharmacy,5.5577586,-0.2691806,"OSM,HDX,healthsites",0.81,5287626004,
Firdaws Pharmacy Limited,Pharmacy,5.6236389,-0.29822,"OSM,HDX,healthsites",0.82,7837916785,
First Family Pharmacy,Pharmacy,6.6012129,0.4963294,"OSM,HDX,healthsites",0.81,10935406186,
Flexta Pharmacy,Pharmacy,5.5746838,-0.2379998,"OSM,HDX,healthsites",0.82,3621666091,
Floss Pharma,Pharmacy,5.6344216,-0.1008933,"OSM,HDX,healthsites",0.81,7810232498,
Forbiq Pharmacy,Pharmacy,5.6862571,-0.1678208,"OSM,HDX,healthsites",0.81,4400503914,
Fountain Spring Pharmacy,Pharmacy,5.5384567,-0.3258978,"OSM,HDX,healthsites",0.81,7775302897,
Framim,Pharmacy,5.2992359,-1.9902133,"OSM,HDX,healthsites",0.81,11764719332,
Francisca Mensah,Pharmacy,5.6125644,-0.2418511,"OSM,HDX,healthsites",0.93,6290813211,private_profit
Franeva,Pharmacy,5.5850293,-0.2128638,"OSM,HDX,healthsites",0.81,8567038917,
Frankiz,Pharmacy,5.5982131,-0.1125326,"OSM,HDX,healthsites",0.81,6743972962,
Free Mart Pharmacy,Pharmacy,5.5796623,-0.2283582,"OSM,HDX,healthsites",0.81,5959485125,
Frimata Pharmacy,Pharmacy,5.646384,-0.2268426,"OSM,HDX,healthsites",0.81,7693055793,
Frontline Pharmacy,Pharmacy,5.555221,-0.2114779,"OSM,HDX,healthsites",0.81,5150562247,
G & E Health Services,Pharmacy,5.7388639,0.1022608,"OSM,HDX,healthsites",0.81,6324846586,
G- EME Pharmacy and Diagnostic Centre,Pharmacy,6.8049166,-2.5141844,"OSM,HDX,healthsites",0.81,5876940066,
GAB Pharmacy,Pharmacy,5.5952211,-0.0860669,"OSM,HDX,healthsites",0.81,6744277475,
GAFAT pharmacy,Pharmacy,5.5910316,-0.2064922,"OSM,HDX,healthsites",0.81,7814702658,
GLORIA K. TETTEH,Pharmacy,6.7896024,-2.5103712,"OSM,HDX,healthsites",0.82,7291702385,
GMC Pharmacy,Pharmacy,5.2803376,-1.982073,OSM,0.53,688616221,
GN Pharmacy,Pharmacy,5.7328022,-0.1579833,"OSM,HDX,healthsites",0.81,9273013572,
Gaataa Adams,Pharmacy,9.9357352,-2.1985339,"OSM,HDX,healthsites",0.81,13196252764,
Gabriel k Adom,Pharmacy,6.6157845,0.4680631,"OSM,HDX,healthsites",0.82,5739266521,
Gabson Pharmacy,Pharmacy,6.0988795,-0.2526888,"OSM,HDX,healthsites",0.81,6304073822,
Gabson Pharmacy,Pharmacy,6.0924171,-0.2586159,"OSM,HDX,healthsites",0.81,6435744903,
Gap Pharmacy,Pharmacy,5.7046707,-0.0145108,"OSM,HDX,healthsites",0.81,4741290374,
Gasto Pharmacy,Pharmacy,6.6757318,-1.5537272,"OSM,HDX,healthsites",0.81,11172257926,
Genak Pharmacy,Pharmacy,6.5890471,-1.6249104,"OSM,HDX,healthsites",0.81,11062174322,
GeoRuth Pharmacy,Pharmacy,6.7843228,-1.5746085,"OSM,HDX,healthsites",0.81,10023084505,
Geomat Pharmacy Limited,Pharmacy,6.8008936,-2.5175025,"OSM,HDX,healthsites",0.81,5109825922,
George Dadzie,Pharmacy,5.8095379,-2.435719,"OSM,HDX,healthsites",0.81,6698629385,
George kwasi Ataah over the counter chemical store,Pharmacy,6.1945062,-2.3227125,"OSM,HDX",0.67,7606543530,
Getaid Pharmarcy,Pharmacy,5.6862762,-0.168957,"OSM,HDX,healthsites",0.81,9123049006,
Getwell Pharmacy,Pharmacy,5.3216118,-1.9754771,"OSM,HDX,healthsites",0.81,9669726589,
Ghanima Pharmacy Limited,Pharmacy,6.6938434,-1.636297,"OSM,HDX,healthsites",0.82,5332182221,
Gidams Pharmacy,Pharmacy,5.5802439,-0.1404842,OSM,0.53,1374389524,
Gilter Pharmacy,Pharmacy,6.0670738,0.8600637,"OSM,HDX,healthsites",0.81,10681755504,
Gina Pharmacy,Pharmacy,9.456337,-0.8453479,"OSM,HDX,healthsites",0.82,6657453040,
Ginaphama Pharmacy,Pharmacy,9.4250318,-0.856655,"OSM,HDX,healthsites",0.82,2509276964,
Ginapharma Ldt.,Pharmacy,10.8018168,-0.8635947,"OSM,HDX,healthsites",0.81,6815492125,
Glem Pharmacy,Pharmacy,5.6078938,-0.0935602,"OSM,HDX,healthsites",0.81,6747184248,
God is love Pharmacy,Pharmacy,5.3995644,-0.6496968,"OSM,HDX,healthsites",0.82,9036385276,
God's Time Chemicals -Michael Ansah Sagu,Pharmacy,5.2915113,-2.7759331,"OSM,HDX,healthsites",0.93,7325598087,Michael Ansah Sagu
Godisab,Pharmacy,7.5893462,-1.9392098,"OSM,HDX,healthsites",0.81,10875072278,
Goemat Pharmacy,Pharmacy,6.6927098,-2.4422716,"OSM,HDX,healthsites",0.81,9701875239,
Good Day Pharmacy,Pharmacy,7.3345559,-2.3202491,"OSM,HDX,healthsites",0.81,10913153365,
Good Start Pharmacy Limited,Pharmacy,5.6238995,-0.2491492,"OSM,HDX,healthsites",0.82,7441397234,
Grammar Chemist,Pharmacy,5.3025007,-1.9874068,"OSM,HDX,healthsites",0.81,5128389744,
Gravity Pharmacy,Pharmacy,5.6717204,-0.1222026,"OSM,HDX,healthsites",0.81,13061566958,
Greenlight Pharmacy,Pharmacy,7.3362633,-2.328501,"OSM,HDX,healthsites",0.81,5308353646,
Greenlight Pharmacy Annex,Pharmacy,7.3364162,-2.3282593,"OSM,HDX,healthsites",0.81,6688847098,
Grit Pharmacy,Pharmacy,5.5519379,-0.203977,"OSM,HDX,healthsites",0.81,6350580474,
Grit Pharmacy,Pharmacy,5.6141124,-0.2284234,"OSM,HDX,healthsites",0.81,7151828423,
Haatso Pharmacy,Pharmacy,5.6775476,-0.2028069,"OSM,HDX,healthsites",0.81,10610469636,
Habilat Pharmacy,Pharmacy,10.0641156,-2.5035393,"OSM,HDX,healthsites",0.82,8223753022,
Hale,Pharmacy,5.6309611,-0.2191243,"OSM,HDX,healthsites",0.81,5799350934,
Hale Pharmacy,Pharmacy,5.5952787,-0.2314234,"OSM,HDX,healthsites",0.81,7566424316,
Hands of God (Thomas Voduh Mensah),Pharmacy,5.290174,-2.7774759,"OSM,HDX,healthsites",0.93,7325200485,Vincent Akakpo Voduh
Hannah Anderson's Licensed Chemical Store,Pharmacy,5.1126614,-1.3238003,OSM,0.63,881814572,Private health Practisioner
Hapicares,Pharmacy,6.837129,-1.650376,"OSM,HDX,healthsites",0.81,10726705893,
Haskay Pharmacy,Pharmacy,9.3841758,-0.8018823,"OSM,HDX,healthsites",0.82,6628538146,
Hayat Pharmacy,Pharmacy,9.3883388,-0.8156513,"OSM,HDX,healthsites",0.82,6476594839,
Hayford Dorothy,Pharmacy,5.2450265,-1.2480883,"OSM,HDX",0.67,12456857861,
Health Angels Pharmaceuticals,Pharmacy,5.626195,-0.2550769,"OSM,HDX,healthsites",0.81,10891959551,
Health Concept,Pharmacy,5.6094938,-0.0871886,"OSM,HDX,healthsites",0.82,5766799969,
Health Corner,Pharmacy,5.6009837,-0.0972924,"OSM,HDX,healthsites",0.81,6938868418,
Health Lover,Pharmacy,5.7188955,-0.171942,"OSM,HDX,healthsites",0.81,6233786941,
Health Shop Mini Mart,Pharmacy,5.6383278,-0.170889,"OSM,HDX,healthsites",0.81,1356937858,
Health Solutions,Pharmacy,5.5770902,-0.1735902,"OSM,HDX,healthsites",0.82,1775866931,
Health Spring Pharmacy,Pharmacy,5.2839934,-2.0054609,"OSM,HDX,healthsites",0.81,5515602856,
Health Style Pharmacy,Pharmacy,5.5565194,-0.1713037,OSM,0.53,878905197,
HealthLane,Pharmacy,5.6255447,-0.1525073,"OSM,HDX,healthsites",0.81,9235979417,
Healthaus Pharmacy,Pharmacy,5.5960568,-0.1018372,"OSM,HDX,healthsites",0.82,6846113431,
Healthmark Pharmacy,Pharmacy,5.6190924,-0.2501499,"OSM,HDX,healthsites",0.81,5923783047,
Hebrews Pharmacy Limited,Pharmacy,5.6162206,-0.2485636,"OSM,HDX,healthsites",0.83,5777113610,
Helmart,Pharmacy,5.5237971,-0.4588485,"OSM,HDX,healthsites",0.81,10284300758,
Hem Pharmacy,Pharmacy,6.6109979,0.4708175,"OSM,HDX,healthsites",0.81,10935359280,
Hemins Pharmacy Limited,Pharmacy,5.5900831,-0.2519844,"OSM,HDX,healthsites",0.81,7209383695,
Herbal,Pharmacy,5.5392549,-0.2469824,"OSM,HDX,healthsites",0.81,8572611717,
Herbal Pharmacy,Pharmacy,5.5825806,-0.1054135,"OSM,HDX,healthsites",0.81,6492032679,
Hills Pharmacy,Pharmacy,5.5452885,-0.2125989,"OSM,HDX,healthsites",0.81,6215799885,
Hilton Chemist Limited,Pharmacy,5.5445586,-0.3257399,"OSM,HDX,healthsites",0.81,7775821111,
Hobet Pharmacy,Pharmacy,5.682959,-0.193481,"OSM,HDX,healthsites",0.81,5881543451,
Hospital Pharmacy,Pharmacy,10.0573584,-2.4975476,"OSM,HDX,healthsites",0.92,9913042559,Wa Municipal Hospital
Human Pharmacy,Pharmacy,5.6457994,-0.1462907,"OSM,HDX,healthsites",0.81,6528533857,
Humano Pharmacy,Pharmacy,5.6878844,-0.1148351,"OSM,HDX,healthsites",0.81,12658037876,
Hutch,Pharmacy,5.6423361,-0.0764919,"OSM,HDX,healthsites",0.81,9341179817,
Hutch Pharma Limited,Pharmacy,5.6418941,-0.0764975,"OSM,HDX,healthsites",0.83,10948896149,
Ibrahim Adams,Pharmacy,10.0676919,-2.4954178,"OSM,HDX,healthsites",0.81,13176744131,
Inter-Pharma Limited,Pharmacy,6.0943768,-0.2597503,"OSM,HDX,healthsites",0.81,6435759256,
Interbrain Pharmacy Limited,Pharmacy,5.5864943,-0.1969385,"OSM,HDX,healthsites",0.93,6989978136,private_profit
Ishmael Ashistey Medical Center,Pharmacy,5.6262688,-0.0243736,OSM,0.53,1380325866,
J M Addo and sons ltd.,Pharmacy,5.5490035,-0.2088607,"OSM,HDX,healthsites",0.81,4270160491,
J&A Pharmacy,Pharmacy,7.3265081,-2.3327711,"OSM,HDX,healthsites",0.81,6702602170,
J. S Asamoah,Pharmacy,4.9346937,-1.7139785,"OSM,HDX,healthsites",0.81,7761437285,
J. Y. Pharmacy,Pharmacy,9.4074497,-0.8392358,OSM,0.53,154173029,
Jag's Pharmacy,Pharmacy,9.4183553,-0.8179933,OSM,0.53,559598729,
Jak Pharmacy,Pharmacy,5.5507729,-0.1839564,"OSM,HDX,healthsites",0.81,6356778208,
James Bessa-Simons Pharmarcy,Pharmacy,5.1164431,-1.255955,"OSM,HDX,healthsites",0.81,6665811256,
James Nyianle Kwaw,Pharmacy,5.2916478,-2.7746813,"OSM,HDX,healthsites",0.93,7325610485,James Nyianle Kwaw
Jan-Aid Pharmacy,Pharmacy,5.6381178,-0.0765187,"OSM,HDX,healthsites",0.81,11021793793,
Janedor,Pharmacy,6.6651957,-1.5128103,"OSM,HDX,healthsites",0.81,10871906325,
Jasie Pharmacy,Pharmacy,5.6435951,-0.0684018,"OSM,HDX,healthsites",0.81,11982687002,
Jaspers Pharmacy Limited,Pharmacy,5.5480688,-0.2091807,"OSM,HDX,healthsites",0.81,12726535801,
Jaysbertha Pharmacy,Pharmacy,6.6386861,-1.6205315,"OSM,HDX,healthsites",0.81,11287527010,
Jeb Pharmacy,Pharmacy,5.9993222,0.597146,"OSM,HDX,healthsites",0.81,5087710549,
Jedna Pharmacy,Pharmacy,5.5847048,-0.1274678,"OSM,HDX,healthsites",0.81,11088949005,
Jegafan Pharmacy,Pharmacy,5.6743455,-0.2778477,"OSM,HDX",0.67,13358760419,
Jenah Philip M.,Pharmacy,9.2170108,-1.8577395,"OSM,HDX,healthsites",0.82,6553133662,
Jephong,Pharmacy,5.5488366,-0.3497008,"OSM,HDX,healthsites",0.81,7777512985,
Jessumana Pharmacy,Pharmacy,5.6951154,-0.2015071,"OSM,HDX,healthsites",0.81,6703531223,
Jewjef Pharmacy,Pharmacy,5.6336331,-0.0727691,"OSM,HDX,healthsites",0.82,10965712633,
Jilak Chemists,Pharmacy,5.5791629,-0.1093207,"OSM,HDX,healthsites",0.81,6769611313,
Jim - Beck,Pharmacy,5.6117163,-0.1065138,"OSM,HDX,healthsites",0.82,7102234383,
Jim-Beck Pharmacy,Pharmacy,5.5970292,-0.1259625,"OSM,HDX,healthsites",0.81,6753546541,
Jinlet,Pharmacy,5.5557694,-0.182857,"OSM,HDX,healthsites",0.82,6658579882,
Jinlet Pharmacy,Pharmacy,5.6166671,-0.181997,"OSM,HDX,healthsites",0.81,1250323231,
Jinlet Pharmacy,Pharmacy,5.5725719,-0.2224166,"OSM,HDX,healthsites",0.81,1364922558,
Jmvic Pharmacy,Pharmacy,6.6961836,-1.5931604,"OSM,HDX,healthsites",0.81,11627042567,
Jodael Pharmacy,Pharmacy,6.6256336,0.4848699,"OSM,HDX,healthsites",0.82,10560036367,
Joe Benneth Pharmacy,Pharmacy,7.3352424,-2.3262363,"OSM,HDX,healthsites",0.81,6503866987,
Joe Sarb Pharmacy,Pharmacy,6.7312051,-1.6136498,"OSM,HDX,healthsites",0.81,6682257763,
Joe-Chris Pharmacy,Pharmacy,6.8038746,-2.5170995,"OSM,HDX,healthsites",0.81,6313240309,
Joepharma Pharmacy,Pharmacy,5.6504151,-0.1915174,"OSM,HDX,healthsites",0.82,9660303978,
Jofas Pharmacy,Pharmacy,6.4562611,-2.3147008,"OSM,HDX,healthsites",0.83,7755325222,
John B. Bawah,Pharmacy,5.176745,-1.1215647,"OSM,HDX,healthsites",0.81,8142912456,
Johnson Mensah Good Name,Pharmacy,5.8215717,-2.8202937,"OSM,HDX,healthsites",0.81,8229510141,
Joseph Amoah Pharmacy,Pharmacy,5.2927949,-2.7772182,"OSM,HDX,healthsites",0.93,7325524185,Joseph Amoah
Josly Pharmacy Limited,Pharmacy,5.608193,-0.2377348,"OSM,HDX,healthsites",0.81,6132175109,
Jowis Chemicals,Pharmacy,6.1007712,1.148001,"OSM,HDX,healthsites",0.81,3646705787,
Joy NK,Pharmacy,5.6834885,-0.0357589,"OSM,HDX,healthsites",0.81,6432200682,
Joyce Opoku,Pharmacy,8.6808515,0.1837241,"OSM,HDX,healthsites",0.81,6548997895,
Jucad Pharmacy,Pharmacy,5.5350595,-0.4225436,"OSM,HDX,healthsites",0.81,6950424396,
Juli-Dee Supermarket and Pharmacy,Pharmacy,5.6730279,-0.1097193,"OSM,HDX,healthsites",0.81,12455714444,
Just ask Pharmacy and Mart,Pharmacy,5.655305,-0.2627508,"OSM,HDX,healthsites",0.81,7495050567,
K-Lynks pharmacy,Pharmacy,5.7435489,-0.1534856,"OSM,HDX,healthsites",0.81,8346382200,
Kafny Pharmacy,Pharmacy,5.5572969,-0.3058845,"OSM,HDX,healthsites",0.81,6420471671,
Kaizen Pharma Limited,Pharmacy,5.5526814,-0.2720462,"OSM,HDX,healthsites",0.81,5287626001,
Kam-Aid,Pharmacy,5.7487789,-0.1773508,"OSM,HDX,healthsites",0.81,9678357942,
Kama Pharmacy,Pharmacy,6.0908034,-0.2573599,"OSM,HDX,healthsites",0.81,6435778898,
Kanbok Pharmaceuticals,Pharmacy,5.5190092,-0.3887118,OSM,0.63,836636704,Kanbok Pharmaceuticals
Ke-nash Pharmacy,Pharmacy,5.6060267,-0.2513339,"OSM,HDX,healthsites",0.83,6160907673,
Kekule Pharmacy Limited,Pharmacy,5.2982263,-1.9905288,"OSM,HDX,healthsites",0.81,4542360241,
Kelmed Pharmaceuticals,Pharmacy,5.5616135,-0.2136577,"OSM,HDX,healthsites",0.81,7162116722,
Kendicks Pharmacy Limited,Pharmacy,5.3019674,-1.9928854,"OSM,HDX,healthsites",0.81,5676598273,
Kent Pharmacy,Pharmacy,5.6235324,-0.2411166,"OSM,HDX,healthsites",0.82,7516013352,
Kess Pharmacy,Pharmacy,5.6867292,-0.1848706,"OSM,HDX,healthsites",0.81,7472011399,
Kin-Ada,Pharmacy,5.5876191,-0.2329546,"OSM,HDX,healthsites",0.81,5955274013,
Kinapharma Limited,Pharmacy,4.8963414,-1.756629,"OSM,HDX,healthsites",0.81,7751969567,
Kings pharmacy,Pharmacy,5.3721289,-0.6389226,"OSM,HDX,healthsites",0.81,9033427052,
Kingstreet Pharmacy,Pharmacy,5.6049051,-0.1179656,"OSM,HDX,healthsites",0.82,7348800680,
Kingsway Pharmacy,Pharmacy,5.1111012,-1.2562466,"OSM,HDX,healthsites",0.81,8602821218,
Kingsway Pharmacy,Pharmacy,5.1111112,-1.256352,"OSM,HDX,healthsites",0.81,8676945844,
Kingsway Pharmacy,Pharmacy,5.1303033,-1.2757523,"OSM,HDX",0.67,12793347882,
Kinschem Pharmacy,Pharmacy,5.6581155,-0.2529018,"OSM,HDX,healthsites",0.81,7267287583,
Kissi Sarpong Pharmacy,Pharmacy,5.5365499,-0.7015639,"OSM,HDX,healthsites",0.81,7913757275,
Kklay,Pharmacy,5.6589785,-0.2725149,"OSM,HDX,healthsites",0.81,7496247952,
Kofikrom,Pharmacy,5.6246723,-0.0685842,"OSM,HDX,healthsites",0.81,6673369950,
Kojokrom Pharmacy Limited,Pharmacy,4.9651163,-1.7268216,"OSM,HDX,healthsites",0.82,11583885429,
Krobea Pharmacy,Pharmacy,5.6062848,-0.2483441,"OSM,HDX,healthsites",0.81,11445795963,
LLoylan Pharmacy Limited,Pharmacy,5.632306,-0.0681801,"OSM,HDX,healthsites",0.81,11043913050,
La Famille Chemist,Pharmacy,5.7412938,-0.0134899,"OSM,HDX,healthsites",0.81,6019717336,
Lapaz community pharmacy,Pharmacy,5.6113187,-0.2791689,"OSM,HDX,healthsites",0.82,12624210965,
Lashibi Chemists Limited,Pharmacy,5.6489359,-0.0638427,"OSM,HDX,healthsites",0.82,11002789842,
Lasta Pharmacy,Pharmacy,6.6241131,-1.213309,"OSM,HDX,healthsites",0.81,12883443535,
Late Night Pharmacy,Pharmacy,5.571537,-0.1785305,"OSM,HDX,healthsites",0.81,5748042149,
Laud K Pharmacy,Pharmacy,6.6917774,-1.5475999,"OSM,HDX,healthsites",0.81,6033584886,
Leeteng Pharmacy,Pharmacy,6.6890594,-1.6072708,"OSM,HDX,healthsites",0.82,8230627640,
Lemon,Pharmacy,5.6390055,-0.0613318,"OSM,HDX,healthsites",0.81,6673302845,
Lena Pharmacy,Pharmacy,6.6022801,0.463824,"OSM,HDX,healthsites",0.81,6561361846,
Lena Pharmacy,Pharmacy,5.6861919,-0.0286489,"OSM,HDX,healthsites",0.82,7238982608,
Lesson Pharmacy,Pharmacy,5.5820876,-0.1984631,"OSM,HDX,healthsites",0.92,4516622590,Ankama Family
Lesson Pharmacy,Pharmacy,5.5821056,-0.1984727,"OSM,HDX,healthsites",0.93,6958423005,private_profit
