Facility_Name,Latitude,Longitude,Facility_Type,Hub_ID,Dist_hub_km,Covered,Operateur
Safe life Pharmacy,5.107106,-1.2524163,Pharmacy,1,24.28,True,MASA
Sakeena Ofosu,5.6583712,-0.2536678,Pharmacy,25,64.16,True,Zipline
Salbelia Licenced Chemical Store,9.4529281,-0.844909,Pharmacy,0,8.36,True,MASA
Samsel,5.6062227,-0.115103,Pharmacy,25,75.76,True,Zipline
Samuel Ntifful Pharmarcy,5.1741366,-1.1216926,Pharmacy,1,8.0,True,MASA
Sancotex Pharmacy,5.111872,-1.2453892,Pharmacy,1,23.34,True,MASA
Santa,5.6817878,-0.0501367,Pharmacy,25,72.62,True,Zipline
Santa Theres Pharmacy,5.628528,-0.0839941,Pharmacy,25,75.37,True,Zipline
Sapphire Pharmacy,5.6918317,-0.0234565,Pharmacy,25,73.57,True,Zipline
Saqs Pharmacy,6.6717718,-1.6051833,Pharmacy,26,48.98,True,Zipline
Sarps Pharmacy,6.6890214,-1.6135559,Pharmacy,26,47.81,True,Zipline
Scab,7.5931823,-1.9360394,Pharmacy,5,28.85,True,MASA
Sebatos,5.6037136,-0.086643,Pharmacy,25,77.57,True,Zipline
Seed Pharmacy,5.6824012,-0.1203462,Pharmacy,25,68.16,True,Zipline
Selack Pharmacy,6.1292114,0.7952012,Pharmacy,9,23.27,True,MASA
Select,5.5516399,-0.3294584,Pharmacy,25,73.54,True,Zipline
Senes Pharmacy,5.7728011,-0.0012935,Pharmacy,25,68.6,True,Zipline
Senes Pharmacy,5.6975559,-0.037444,Pharmacy,25,72.1,True,Zipline
Senes Pharmacy,5.6220342,-0.0565894,Pharmacy,25,77.63,True,Zipline
Septal,5.6005416,-0.2389855,Pharmacy,25,70.77,True,Zipline
Sergen,5.5999959,-0.2550004,Pharmacy,25,70.28,True,Zipline
Seven Stars Chemist Limited,6.7472086,-1.6397916,Pharmacy,26,44.22,True,Zipline
Seyama Pharmaceuticals,5.5819067,-0.2302298,Pharmacy,25,73.05,True,Zipline
Shapelife Pharmacy,6.1878525,-0.3640493,Pharmacy,25,9.23,True,Zipline
Shekiel Pharmacy,7.3330768,-2.3261551,Pharmacy,8,21.16,True,MASA
Sibs Pharmacy Limited,5.55949,-0.1595029,Pharmacy,25,78.24,True,Zipline
Sievako Pharmacy Limited,5.5916097,-0.2045251,Pharmacy,25,73.02,True,Zipline
Sing Praises,5.6064469,-0.0861401,Pharmacy,25,77.34,True,Zipline
Sir Swanzy Chemicals,5.5896952,-0.2583591,Pharmacy,25,71.26,True,Zipline
Six Stars Pharmacy,7.3287889,-2.3224953,Pharmacy,8,20.89,True,MASA
Skycare Pharmacy,6.1060628,-0.2476063,Pharmacy,25,24.44,True,Zipline
Slava Pharmacy,9.427893,-0.8421459,Pharmacy,0,5.75,True,MASA
Solutions Pharmaceuticals Limited,5.6409902,-0.1774232,Pharmacy,25,69.17,True,Zipline
Speed Pharmacy,5.5955838,-0.1336578,Pharmacy,25,75.84,True,Zipline
St Kem Pharmacy,5.6680847,-0.1818992,Pharmacy,25,66.24,True,Zipline
St. Martin's Chemists,5.289648,-2.7782106,Pharmacy,11,25.24,True,MASA
St.DOMINIC,6.8496529,-1.3971473,Pharmacy,26,22.81,True,Zipline
Stadium Pharmacy Limited,9.4077224,-0.8622684,Pharmacy,0,5.86,True,MASA
Star Med,5.5854364,-0.1022472,Pharmacy,25,78.47,True,Zipline
Starwin Products Ltd,5.5589459,-0.2227967,Pharmacy,25,75.73,True,Zipline
Stellex Pharmacy,6.6247696,-1.2112917,Pharmacy,26,51.51,True,Zipline
Sterada Pharmacy Limited,5.5757875,-0.188781,Pharmacy,25,75.3,True,Zipline
Stramark Pharmacy,6.584648,0.4623838,Pharmacy,29,34.81,True,Zipline
Strong Pharmacy,5.6451368,-0.0941693,Pharmacy,25,73.21,True,Zipline
Success Key Pharmacy and Mini Mart,5.6037671,-0.2434982,Pharmacy,25,70.27,True,Zipline
Success Pharmacy,5.7507063,-0.1848405,Pharmacy,25,57.98,True,Zipline
Sunday Medicine,9.3856902,-0.8557914,Pharmacy,0,4.53,True,MASA
Supreme Total Care;ECG Sales Point,5.7669219,0.0088949,Pharmacy,25,69.86,True,Zipline
Swanlake Pharmacy,5.6564277,-0.2521363,Pharmacy,25,64.42,True,Zipline
Syrene Health Services,5.5446575,-0.213842,Pharmacy,25,77.55,True,Zipline
T T medicine shop,7.7931639,-0.060264,Pharmacy,30,5.29,True,Zipline
T.M Pharmacy,6.7820006,-1.5780984,Pharmacy,26,37.02,True,Zipline
TC Pharmacy,6.0953855,-0.256408,Pharmacy,25,24.14,True,Zipline
TJ Nhyira Herbal Home,5.5969511,-0.1185132,Pharmacy,25,76.49,True,Zipline
TTL Pharmacy,7.3648414,-2.3154087,Pharmacy,5,20.48,True,MASA
Tap Pharmacy,5.6902692,-0.1969148,Pharmacy,25,63.3,True,Zipline
Tedgin Services,5.1281188,-1.2741336,Pharmacy,1,25.58,True,MASA
Tedolex Pharmacy,5.6080762,-0.2422966,Pharmacy,25,69.86,True,Zipline
Telad Pharmacy,5.6927425,-0.1721517,Pharmacy,25,64.3,True,Zipline
Telad Pharmay,5.6833155,-0.132243,Pharmacy,25,67.39,True,Zipline
The Mall Pharmacy,5.6130891,-0.0720014,Pharmacy,25,77.53,True,Zipline
The Medipoint,5.6326678,-0.1396273,Pharmacy,25,71.88,True,Zipline
Theodore Semey Kwaku,5.9109714,0.9906113,Pharmacy,9,16.13,True,MASA
Theonic Pharmacy,5.7086378,-0.0160686,Pharmacy,25,72.67,True,Zipline
Thomas Amonle Pharmacy,5.2919803,-2.7712444,Pharmacy,11,25.51,True,MASA
Three Ace Pharmacy,5.5900471,-0.1114176,Pharmacy,25,77.54,True,Zipline
Tifere Abdullai,9.8671914,-2.4390963,Pharmacy,7,23.27,True,MASA
Timeless Pharmacy,7.397837,-2.1832994,Pharmacy,5,9.56,True,MASA
Tinattet Herbal Centre,5.5875704,-0.0989921,Pharmacy,25,78.44,True,Zipline
Tobinco,4.8963519,-1.7636828,Pharmacy,3,6.96,True,MASA
Tobinco,5.5794498,-0.2653315,Pharmacy,25,72.13,True,Zipline
Tobinco Pharmaceuticals Limited,5.593222,-0.2065569,Pharmacy,25,72.77,True,Zipline
Tobinco Pharmacy,4.9086545,-1.7698019,Pharmacy,3,6.83,True,MASA
Tobinco Pharmacy,5.5508326,-0.2076851,Pharmacy,25,77.14,True,Zipline
Tofeefy Pharmacy,5.6524842,-0.2469216,Pharmacy,25,65.03,True,Zipline
Tohaba Pharmacy,5.6222037,-0.1242919,Pharmacy,25,73.72,True,Zipline
Tony Joyce Pharmacy,5.6011009,-0.1203926,Pharmacy,25,75.98,True,Zipline
Tonya,5.276609,-2.0040279,Pharmacy,6,12.13,True,MASA
Tonya Pharmacy,5.3110481,-1.9924771,Pharmacy,6,8.34,True,MASA
Top Pill,5.6515282,-0.0071048,Pharmacy,25,78.2,True,Zipline
Top Pill Pharmacy,5.6725626,-0.0148422,Pharmacy,25,75.83,True,Zipline
Top in Town Pharmacy and Mart,5.6448412,-0.0923298,Pharmacy,25,73.35,True,Zipline
Top up pharmacy,5.6325774,-0.0132763,Pharmacy,25,79.45,True,Zipline
Top-Up Pharmacy,5.5646008,-0.1811741,Pharmacy,25,76.77,True,Zipline
Top-Up Pharmacy,5.6255176,-0.0778727,Pharmacy,25,76.02,True,Zipline
Top-up,5.7513455,-0.0089373,Pharmacy,25,69.69,True,Zipline
Topmed Pharmacy,5.7573286,-0.3311414,Pharmacy,25,51.13,True,Zipline
Trafalgar Gate Pharmacy,6.6037836,0.4832234,Pharmacy,29,37.68,True,Zipline
Treasure Image Pharmacy,5.5279801,-0.3871832,Pharmacy,25,75.31,True,Zipline
Trekanet Pharmacy,6.7289428,-1.6438374,Pharmacy,26,46.08,True,Zipline
Trust Aid Pharmacy,5.6914012,-0.0330293,Pharmacy,25,72.94,True,Zipline
Trust Care Pharmacy,9.459276,-0.8456562,Pharmacy,0,9.04,True,MASA
Tudu Pharmacy,5.5530775,-0.2082687,Pharmacy,25,76.88,True,Zipline
UB Pharmacy,9.39557,-0.8479453,Pharmacy,0,3.89,True,MASA
"Unicaom Chemist Limited, Wholesale",5.6066931,-0.2479243,Pharmacy,25,69.81,True,Zipline
Unicom,5.6678207,-0.1885677,Pharmacy,25,65.95,True,Zipline
Unicom,5.6680965,-0.2397791,Pharmacy,25,63.68,True,Zipline
Unicom Chemist,5.687461,-0.1153529,Pharmacy,25,67.98,True,Zipline
Unicom Chemist Limited,5.5592037,-0.2652905,Pharmacy,25,74.3,True,Zipline
Unicom Pharmacy,5.5615008,-0.1820782,Pharmacy,25,77.05,True,Zipline
Unicorn Chemist Limited,5.5715983,-0.2331402,Pharmacy,25,74.03,True,Zipline
Union Square Pharmacy,5.1368021,-1.2718076,Pharmacy,1,25.03,True,MASA
Unnamed Pharmacy,5.0964895,-1.3366499,Pharmacy,-1,-1.0,False,Aucun
Unnamed Pharmacy,5.6136399,-0.1959567,Pharmacy,25,71.11,True,Zipline
Unnamed Pharmacy,5.613723,-0.1970549,Pharmacy,25,71.05,True,Zipline
Unnamed Pharmacy,9.4070156,-0.8413305,Pharmacy,0,3.9,True,MASA
Unnamed Pharmacy,9.4549391,-0.8618576,Pharmacy,0,9.45,True,MASA
Unnamed Pharmacy,6.9822811,-2.38736,Pharmacy,8,19.78,True,MASA
Unnamed Pharmacy,6.1301195,0.7902956,Pharmacy,9,23.82,True,MASA
Unnamed Pharmacy,5.5698108,-0.2393468,Pharmacy,25,74.0,True,Zipline
Unnamed Pharmacy,5.566578,-0.2150059,Pharmacy,25,75.21,True,Zipline
Unnamed Pharmacy,6.7121104,-1.522454,Pharmacy,26,40.96,True,Zipline
Unnamed Pharmacy,5.6238756,-0.2406312,Pharmacy,25,68.26,True,Zipline
Unnamed Pharmacy,5.498851,-0.3669524,Pharmacy,25,78.75,True,Zipline
Unnamed Pharmacy,6.6871482,-1.573681,Pharmacy,26,45.83,True,Zipline
Unnamed Pharmacy,5.5695016,-0.1684745,Pharmacy,25,76.82,True,Zipline
Unnamed Pharmacy,5.9986489,0.5951591,Pharmacy,29,72.48,True,Zipline
Unnamed Pharmacy,5.652991,-0.1300362,Pharmacy,25,70.42,True,Zipline
Unnamed Pharmacy,5.6828539,-0.1361645,Pharmacy,25,67.21,True,Zipline
Unnamed Pharmacy,5.5593212,-0.2226058,Pharmacy,25,75.69,True,Zipline
Unnamed Pharmacy,4.9206948,-1.7667953,Pharmacy,3,6.05,True,MASA
Unnamed Pharmacy,5.3094326,-1.996409,Pharmacy,6,8.77,True,MASA
Unnamed Pharmacy,6.1013264,1.1474524,Pharmacy,9,17.87,True,MASA
Unnamed Pharmacy,5.5316828,-0.7004953,Pharmacy,4,17.03,True,MASA
Unnamed Pharmacy,5.5835083,-0.1420238,Pharmacy,25,76.63,True,Zipline
Unnamed Pharmacy,5.0162252,-1.6646342,Pharmacy,3,10.59,True,MASA
Unnamed Pharmacy,6.0269096,0.3754811,Pharmacy,29,56.47,True,Zipline
Unnamed Pharmacy,5.6480385,-0.179018,Pharmacy,25,68.39,True,Zipline
Unnamed Pharmacy,5.5823037,-0.2165687,Pharmacy,25,73.51,True,Zipline
Unnamed Pharmacy,5.5477393,-0.3390086,Pharmacy,25,73.79,True,Zipline
Unnamed Pharmacy,5.5555436,-0.3400994,Pharmacy,25,72.91,True,Zipline
Unnamed Pharmacy,5.5372239,-0.4061125,Pharmacy,25,74.13,True,Zipline
Unnamed Pharmacy,5.5396332,-0.4032044,Pharmacy,25,73.88,True,Zipline
Unnamed Pharmacy,5.5709345,-0.2325917,Pharmacy,25,74.12,True,Zipline
Unnamed Pharmacy,5.5875796,-0.2354186,Pharmacy,25,72.26,True,Zipline
Unnamed Pharmacy,5.7907414,0.0027746,Pharmacy,25,67.55,True,Zipline
Unnamed Pharmacy,5.8930467,0.985625,Pharmacy,9,18.14,True,MASA
Unnamed Pharmacy,5.6503333,-0.1503631,Pharmacy,25,69.59,True,Zipline
Unnamed Pharmacy,5.5759148,-0.2086516,Pharmacy,25,74.48,True,Zipline
Unnamed Pharmacy,5.6102627,-0.242815,Pharmacy,25,69.61,True,Zipline
Unnamed Pharmacy,5.4282328,-0.958741,Pharmacy,1,27.11,True,MASA
Unnamed Pharmacy,6.456391,-2.3224632,Pharmacy,28,35.38,True,Zipline
Unnamed Pharmacy,6.8636138,-2.4477957,Pharmacy,28,75.9,True,Zipline
Unnamed Pharmacy,5.5364635,-0.2213445,Pharmacy,25,78.15,True,Zipline
Unnamed Pharmacy,6.1083771,-0.0110179,Pharmacy,29,46.41,True,Zipline
Unnamed Pharmacy,6.1209826,-0.0028942,Pharmacy,29,44.77,True,Zipline
Unnamed Pharmacy,6.14357,0.0083981,Pharmacy,29,41.97,True,Zipline
Unnamed Pharmacy,5.6170947,-0.0945573,Pharmacy,25,75.85,True,Zipline
Unnamed Pharmacy,5.607243,-0.249139,Pharmacy,25,69.71,True,Zipline
Unnamed Pharmacy,5.750034,-0.1827257,Pharmacy,25,58.16,True,Zipline
Unnamed Pharmacy,6.0975596,-0.2561659,Pharmacy,25,24.04,True,Zipline
Unnamed Pharmacy,5.6045211,-0.2448186,Pharmacy,25,70.14,True,Zipline
Unnamed Pharmacy,6.7724299,-1.6459341,Pharmacy,26,42.55,True,Zipline
Unnamed Pharmacy,7.8337554,-1.7955021,Pharmacy,12,0.0,True,MASA
Unnamed Pharmacy,8.6646154,-1.5197944,Pharmacy,24,0.94,True,MASA
Unnamed Pharmacy,8.0533061,-1.7270297,Pharmacy,12,25.55,True,MASA
Unnamed Pharmacy,10.9043434,-1.091216,Pharmacy,27,69.49,True,Zipline
Unnamed Pharmacy,9.500901,-0.0239287,Pharmacy,15,24.71,True,MASA
Unnamed Pharmacy,9.037465,-0.0120927,Pharmacy,15,27.47,True,MASA
Unnamed Pharmacy,8.5873985,0.2390698,Pharmacy,13,13.09,True,MASA
Unnamed Pharmacy,9.21908,0.0218496,Pharmacy,15,7.08,True,MASA
Unnamed Pharmacy,8.8582192,0.05635,Pharmacy,-1,-1.0,False,Aucun
Unnamed Pharmacy,8.8558351,0.0578184,Pharmacy,-1,-1.0,False,Aucun
Unnamed Pharmacy,8.7950798,0.0600275,Pharmacy,-1,-1.0,False,Aucun
Unnamed Pharmacy,9.2826508,0.0185152,Pharmacy,15,0.0,True,MASA
Unnamed Pharmacy,8.2603024,0.5222614,Pharmacy,30,78.16,True,Zipline
Unnamed Pharmacy,5.7148515,-0.0144732,Pharmacy,25,72.27,True,Zipline
Unnamed Pharmacy,6.8446732,0.4353927,Pharmacy,2,29.96,True,MASA
Unnamed Pharmacy,5.7194571,-0.0132306,Pharmacy,25,71.97,True,Zipline
Unnamed Pharmacy,5.6889911,-0.0132154,Pharmacy,25,74.54,True,Zipline
Unnamed Pharmacy,6.3663386,0.1838588,Pharmacy,29,13.79,True,Zipline
Unnamed Pharmacy,5.1050349,-1.2758382,Pharmacy,1,26.72,True,MASA
Unnamed Pharmacy,5.7059529,-0.1493247,Pharmacy,25,64.26,True,Zipline
Unnamed Pharmacy,5.7135972,-0.1508882,Pharmacy,25,63.44,True,Zipline
Unnamed Pharmacy,5.6401013,-0.0923327,Pharmacy,25,73.79,True,Zipline
Unnamed Pharmacy,6.8052517,-2.5162067,Pharmacy,28,69.39,True,Zipline
Unnamed Pharmacy,9.4391843,-0.8806631,Pharmacy,0,9.5,True,MASA
Unnamed Pharmacy,9.4341994,-0.8688936,Pharmacy,0,8.17,True,MASA
Unnamed Pharmacy,9.3758348,-0.8787825,Pharmacy,0,7.11,True,MASA
Unnamed Pharmacy,9.4040771,-0.9008554,Pharmacy,0,9.73,True,MASA
Unnamed Pharmacy,9.381112,-0.8486031,Pharmacy,0,3.75,True,MASA
Unnamed Pharmacy,9.3571382,-0.8520256,Pharmacy,0,5.08,True,MASA
Unnamed Pharmacy,9.3387742,-0.8190727,Pharmacy,0,5.05,True,MASA
Unnamed Pharmacy,9.4262996,-0.8340562,Pharmacy,0,5.17,True,MASA
Unnamed Pharmacy,9.4342524,-0.7720172,Pharmacy,0,7.28,True,MASA
Unnamed Pharmacy,9.4699444,-0.8192707,Pharmacy,0,9.57,True,MASA
Unnamed Pharmacy,9.4641496,-0.8264251,Pharmacy,0,9.01,True,MASA
Unnamed Pharmacy,9.4625373,-0.8290497,Pharmacy,0,8.88,True,MASA
Unnamed Pharmacy,6.8019152,-2.5134033,Pharmacy,28,69.01,True,Zipline
Unnamed Pharmacy,5.6030406,-0.0925735,Pharmacy,25,77.3,True,Zipline
Unnamed Pharmacy,6.8032819,-2.5146278,Pharmacy,28,69.16,True,Zipline
Unnamed Pharmacy,6.8037647,-2.5148652,Pharmacy,28,69.22,True,Zipline
Unnamed Pharmacy,5.6229952,-0.0862296,Pharmacy,25,75.76,True,Zipline
Unnamed Pharmacy,6.8047438,-2.5158703,Pharmacy,28,69.33,True,Zipline
Unnamed Pharmacy,7.3376557,-2.320804,Pharmacy,8,21.86,True,MASA
Unnamed Pharmacy,5.6201169,-0.1078615,Pharmacy,25,74.81,True,Zipline
Unnamed Pharmacy,9.4610914,-0.8680281,Pharmacy,0,10.39,True,MASA
Unnamed Pharmacy,8.144827,-0.1540547,Pharmacy,30,41.59,True,Zipline
Unnamed Pharmacy,6.6900562,-1.6073444,Pharmacy,26,47.35,True,Zipline
Unnamed Pharmacy,5.5874926,-0.1065635,Pharmacy,25,78.04,True,Zipline
Unnamed Pharmacy,10.776952,-0.8682704,Pharmacy,27,48.33,True,Zipline
Unnamed Pharmacy,9.4142493,-0.8631999,Pharmacy,0,6.31,True,MASA
Unnamed Pharmacy,9.4043446,-0.9106317,Pharmacy,0,10.78,True,MASA
Unnamed Pharmacy,9.4290365,-0.9156432,Pharmacy,0,12.17,True,MASA
Unnamed Pharmacy,9.4132945,-0.8469236,Pharmacy,0,4.82,True,MASA
Unnamed Pharmacy,5.7530506,0.0457586,Pharmacy,25,73.89,True,Zipline
Unnamed Pharmacy,5.7570049,0.0491561,Pharmacy,25,73.87,True,Zipline
Unnamed Pharmacy,9.7446283,-0.8237217,Pharmacy,27,67.02,True,Zipline
Unnamed Pharmacy,9.8625151,-0.870556,Pharmacy,27,54.37,True,Zipline
Unnamed Pharmacy,9.4030849,-0.8410064,Pharmacy,0,3.6,True,MASA
Unnamed Pharmacy,9.4626361,-0.8461139,Pharmacy,0,9.41,True,MASA
Unnamed Pharmacy,10.3975025,-0.7858905,Pharmacy,27,5.94,True,Zipline
Unnamed Pharmacy,10.4730388,-0.7936904,Pharmacy,27,14.06,True,Zipline
Unnamed Pharmacy,10.527837,-0.3701711,Pharmacy,27,51.48,True,Zipline
Unnamed Pharmacy,5.6283169,-0.2510541,Pharmacy,25,67.42,True,Zipline
Unnamed Pharmacy,10.7174307,-0.8662153,Pharmacy,27,41.76,True,Zipline
Unnamed Pharmacy,10.726383,-0.8657816,Pharmacy,27,42.73,True,Zipline
Unnamed Pharmacy,5.58673,-0.2515522,Pharmacy,25,71.8,True,Zipline
Unnamed Pharmacy,5.631006,-0.0900403,Pharmacy,25,74.79,True,Zipline
Unnamed Pharmacy,5.591326,-0.1804885,Pharmacy,25,74.06,True,Zipline
Unnamed Pharmacy,5.6039146,-1.5470374,Pharmacy,10,12.67,True,MASA
Unnamed Pharmacy,5.6643066,-0.204411,Pharmacy,25,65.57,True,Zipline
Unnamed Pharmacy,5.6862912,-0.1693591,Pharmacy,25,65.07,True,Zipline
Unnamed Pharmacy,5.6512174,-0.2372205,Pharmacy,25,65.53,True,Zipline
Unnamed Pharmacy,5.0626406,-2.7766584,Pharmacy,11,0.0,True,MASA
Unnamed Pharmacy,5.0629333,-2.7771963,Pharmacy,11,0.07,True,MASA
Unnamed Pharmacy,5.5356032,-0.2284627,Pharmacy,25,77.99,True,Zipline
Unnamed Pharmacy,5.5314928,-0.3245533,Pharmacy,25,75.84,True,Zipline
Unnamed Pharmacy,5.6572599,-0.3030799,Pharmacy,25,62.68,True,Zipline
Unnamed Pharmacy,5.7176285,0.126152,Pharmacy,-1,-1.0,False,Aucun
Unnamed Pharmacy,5.5882313,-0.2076246,Pharmacy,25,73.24,True,Zipline
Unnamed Pharmacy,5.6252278,-0.1348684,Pharmacy,25,72.86,True,Zipline
Unnamed Pharmacy,5.6866721,-0.1760895,Pharmacy,25,64.69,True,Zipline
Unnamed Pharmacy,5.6373201,-0.2139386,Pharmacy,25,67.91,True,Zipline
Unnamed Pharmacy,5.6433513,-0.2232717,Pharmacy,25,66.91,True,Zipline
Unnamed Pharmacy,5.1460047,-1.2811691,Pharmacy,1,25.74,True,MASA
Unnamed Pharmacy,5.8218406,-2.8237813,Pharmacy,28,54.88,True,Zipline
Unnamed Pharmacy,5.8299998,-2.8209091,Pharmacy,28,54.0,True,Zipline
Unnamed Pharmacy,6.5465359,0.6953913,Pharmacy,29,59.22,True,Zipline
Unnamed Pharmacy,5.7719154,-2.7441694,Pharmacy,28,53.89,True,Zipline
Unnamed Pharmacy,5.6100278,-2.7341031,Pharmacy,28,69.33,True,Zipline
Unnamed Pharmacy,6.5270831,0.2242927,Pharmacy,29,8.06,True,Zipline
Unnamed Pharmacy,5.861134,0.7619456,Pharmacy,-1,-1.0,False,Aucun
Unnamed Pharmacy,5.5952672,-0.1998648,Pharmacy,25,72.83,True,Zipline
Unnamed Pharmacy,5.6732006,-0.1094704,Pharmacy,25,69.67,True,Zipline
Unnamed Pharmacy,5.5903667,-0.1360283,Pharmacy,25,76.24,True,Zipline
Unnamed Pharmacy,5.5389859,-0.248778,Pharmacy,25,76.96,True,Zipline
Unnamed Pharmacy,5.1440254,-1.2831078,Pharmacy,1,26.01,True,MASA
Unnamed Pharmacy,10.7871975,-0.8144192,Pharmacy,27,48.96,True,Zipline
Unnamed Pharmacy,10.7841309,-0.8014749,Pharmacy,27,48.61,True,Zipline
Unnamed Pharmacy,5.6775386,-0.0153169,Pharmacy,25,75.37,True,Zipline
Unnamed Pharmacy,6.6582845,-1.5374715,Pharmacy,26,47.14,True,Zipline
Unnamed Pharmacy,5.4943964,-0.6895469,Pharmacy,4,12.73,True,MASA
Unnamed Pharmacy,10.0652295,-2.4997954,Pharmacy,7,4.54,True,MASA
Unnamed Pharmacy,10.0338061,-2.4739808,Pharmacy,7,7.4,True,MASA
Unnamed Pharmacy,5.5678337,-2.0117938,Pharmacy,6,23.79,True,MASA
Unnamed Pharmacy,5.7874001,-0.1628449,Pharmacy,25,55.81,True,Zipline
Unnamed Pharmacy,5.7912037,-0.157524,Pharmacy,25,55.79,True,Zipline
Unnamed Pharmacy,5.7904749,-0.158601,Pharmacy,25,55.79,True,Zipline
Unnamed Pharmacy,5.6763539,-0.1723844,Pharmacy,25,65.9,True,Zipline
Unnamed Pharmacy,5.2976961,-1.9996254,Pharmacy,6,9.98,True,MASA
Unnamed Pharmacy,5.6253869,-0.0732856,Pharmacy,25,76.3,True,Zipline
Unnamed Pharmacy,5.6172532,-0.124579,Pharmacy,25,74.18,True,Zipline
Unnamed Pharmacy,5.6207789,-0.0708943,Pharmacy,25,76.88,True,Zipline
Unnamed Pharmacy,5.7688001,-0.1220384,Pharmacy,25,60.11,True,Zipline
Unnamed Pharmacy,5.6093885,-0.2469702,Pharmacy,25,69.56,True,Zipline
Unnamed Pharmacy,5.6458414,-0.1368852,Pharmacy,25,70.74,True,Zipline
Unnamed Pharmacy,4.9291754,-1.7638462,Pharmacy,3,5.56,True,MASA
Unnamed Pharmacy,4.9957193,-1.6812788,Pharmacy,3,7.69,True,MASA
Unnamed Pharmacy,7.3301048,-2.3295877,Pharmacy,8,20.7,True,MASA
Unnamed Pharmacy,6.4531371,-2.3169834,Pharmacy,28,35.38,True,Zipline
Unnamed Pharmacy,6.4492768,-2.315356,Pharmacy,28,35.11,True,Zipline
Unnamed Pharmacy,5.5559561,-0.3045522,Pharmacy,25,73.6,True,Zipline
Unnamed Pharmacy,6.8061066,-1.5431847,Pharmacy,26,32.65,True,Zipline
Unnamed Pharmacy,6.7021772,-1.7481763,Pharmacy,26,56.02,True,Zipline
Unnamed Pharmacy,5.7205171,-0.0583524,Pharmacy,25,68.66,True,Zipline
Unnamed Pharmacy,10.0605771,-2.5306126,Pharmacy,7,1.33,True,MASA
Unnamed Pharmacy,10.8912898,-1.0878627,Pharmacy,27,68.04,True,Zipline
Unnamed Pharmacy,9.8712835,-2.4618213,Pharmacy,7,21.79,True,MASA
Unnamed Pharmacy,9.8673366,-2.4621777,Pharmacy,7,22.18,True,MASA
Unnamed Pharmacy,5.6164405,-0.0959933,Pharmacy,25,75.83,True,Zipline
Unnamed Pharmacy,6.6995414,-1.612981,Pharmacy,26,46.78,True,Zipline
Unnamed Pharmacy,6.7857215,-1.5696456,Pharmacy,26,36.14,True,Zipline
Unnamed Pharmacy,6.6599097,-1.8423071,Pharmacy,26,66.85,True,Zipline
Unnamed Pharmacy,5.7140365,-0.1988275,Pharmacy,25,60.84,True,Zipline
Unnamed Pharmacy,5.7170227,-0.1764734,Pharmacy,25,61.7,True,Zipline
Unnamed Pharmacy,5.6769512,-0.2391575,Pharmacy,25,62.79,True,Zipline
Unnamed Pharmacy,5.6677962,-0.2485273,Pharmacy,25,63.37,True,Zipline
Unnamed Pharmacy,5.672872,-0.2406078,Pharmacy,25,63.15,True,Zipline
Unnamed Pharmacy,5.6510313,-0.1302357,Pharmacy,25,70.6,True,Zipline
Unnamed Pharmacy,5.5341273,-0.4294632,Pharmacy,4,29.2,True,MASA
Unnamed Pharmacy,5.5224359,-0.4779851,Pharmacy,4,24.09,True,MASA
Unnamed Pharmacy,5.6175359,-0.1149752,Pharmacy,25,74.67,True,Zipline
Unnamed Pharmacy,5.6158538,-0.1083811,Pharmacy,25,75.19,True,Zipline
Unnamed Pharmacy,5.1210512,-1.2715589,Pharmacy,1,25.59,True,MASA
Unnamed Pharmacy,5.7229155,-0.2039876,Pharmacy,25,59.7,True,Zipline
Unnamed Pharmacy,5.2579046,-1.0218202,Pharmacy,1,7.05,True,MASA
Unnamed Pharmacy,6.6868009,-1.607033,Pharmacy,26,47.64,True,Zipline
Unnamed Pharmacy,6.7937465,-1.6446384,Pharmacy,26,40.73,True,Zipline
Unnamed Pharmacy,6.7787883,-1.6434644,Pharmacy,26,41.84,True,Zipline
Unnamed Pharmacy,5.5482719,-0.4048959,Pharmacy,25,72.91,True,Zipline
Unnamed Pharmacy,5.7328258,-0.3128047,Pharmacy,25,54.29,True,Zipline
Unnamed Pharmacy,6.6881906,-1.5935086,Pharmacy,26,46.76,True,Zipline
Unnamed Pharmacy,5.6336404,-0.0875989,Pharmacy,25,74.68,True,Zipline
Unnamed Pharmacy,6.6651728,-1.5269789,Pharmacy,26,46.02,True,Zipline
Unnamed Pharmacy,6.6871201,-1.581291,Pharmacy,26,46.22,True,Zipline
Unnamed Pharmacy,6.6726948,-1.5425558,Pharmacy,26,45.86,True,Zipline
Unnamed Pharmacy,6.6710739,-1.5419279,Pharmacy,26,46.0,True,Zipline
Unnamed Pharmacy,6.6674425,-1.5403605,Pharmacy,26,46.31,True,Zipline
Unnamed Pharmacy,5.5947541,-0.4131544,Pharmacy,25,67.7,True,Zipline
Unnamed Pharmacy,5.5880872,-0.4199641,Pharmacy,25,68.4,True,Zipline
Unnamed Pharmacy,5.5535837,-0.4198647,Pharmacy,25,72.24,True,Zipline
Unnamed Pharmacy,5.5815287,-0.2996917,Pharmacy,25,70.95,True,Zipline
Unnamed Pharmacy,6.7055893,-1.6358383,Pharmacy,26,47.63,True,Zipline
Unnamed Pharmacy,6.6380621,-1.6212716,Pharmacy,26,53.12,True,Zipline
Unnamed Pharmacy,6.6580499,-1.6191752,Pharmacy,26,51.08,True,Zipline
